date,symbol,open,high,low,close,Volume DOGE,Volume USD
8/31/22 4:00,DOGE/USD,0.06318,0.06318,0.06034,0.06067,1046935.402,63517.57084
8/31/22 0:00,DOGE/USD,0.06133,0.06346,0.06077,0.06128,3439488.191,210771.8364
8/30/22 4:00,DOGE/USD,0.06355,0.06448,0.06015,0.06318,3521530.446,222490.2936
8/30/22 0:00,DOGE/USD,0.06389,0.06448,0.06015,0.06133,3147988.026,193066.1056
8/29/22 4:00,DOGE/USD,0.06195,0.06429,0.06128,0.06355,3885898.462,246948.8472
8/29/22 0:00,DOGE/USD,0.06179,0.06406,0.06077,0.06389,5221522.314,333603.0606
8/28/22 4:00,DOGE/USD,0.06327,0.06426,0.06077,0.06195,7678423.844,475678.3572
8/28/22 0:00,DOGE/USD,0.06364,0.06426,0.06131,0.06179,6774840.782,418617.4119
8/27/22 4:00,DOGE/USD,0.06387,0.0641,0.06228,0.06327,6292262.735,398111.4632
8/27/22 0:00,DOGE/USD,0.06351,0.0641,0.06228,0.06364,6312262.504,401712.3857
8/26/22 4:00,DOGE/USD,0.06911,0.06953,0.06282,0.06387,10263534.01,655531.9174
8/26/22 0:00,DOGE/USD,0.06911,0.06953,0.06282,0.06351,9950178.022,631935.8062
8/25/22 4:00,DOGE/USD,0.06826,0.07178,0.06768,0.06911,5211127.456,360141.0185
8/25/22 0:00,DOGE/USD,0.06789,0.07178,0.06768,0.06911,5614081.626,387989.1811
8/24/22 4:00,DOGE/USD,0.06725,0.06954,0.06725,0.06826,2481007.126,169353.5464
8/24/22 0:00,DOGE/USD,0.06884,0.06962,0.06704,0.06789,4862849.475,330138.8509
8/23/22 4:00,DOGE/USD,0.06852,0.0692,0.06688,0.06725,3530676.605,237438.0017
8/23/22 0:00,DOGE/USD,0.06842,0.0692,0.06688,0.06884,3260002.111,224418.5453
8/22/22 4:00,DOGE/USD,0.06828,0.06896,0.06526,0.06852,19966057.28,1368074.245
8/22/22 0:00,DOGE/USD,0.06977,0.06977,0.06526,0.06842,19648500.88,1344350.43
8/21/22 4:00,DOGE/USD,0.06843,0.07072,0.06745,0.06828,4335362.829,296018.574
8/21/22 0:00,DOGE/USD,0.06937,0.07072,0.06745,0.06977,4754240.831,331703.3827
8/20/22 4:00,DOGE/USD,0.06959,0.07114,0.06764,0.06843,11223192.06,768003.0327
8/20/22 0:00,DOGE/USD,0.06789,0.07114,0.06764,0.06937,14814173.99,1027659.25
8/19/22 4:00,DOGE/USD,0.07394,0.0745,0.06707,0.06959,29022597.93,2019682.59
8/19/22 0:00,DOGE/USD,0.07473,0.07527,0.06707,0.06789,28726017.39,1950209.321
8/18/22 4:00,DOGE/USD,0.08084,0.08228,0.07215,0.07394,13996822.16,1034925.03
8/18/22 0:00,DOGE/USD,0.08001,0.08228,0.0735,0.07473,10536769.63,787412.7943
8/17/22 4:00,DOGE/USD,0.085,0.08893,0.07937,0.08084,15221753.51,1230526.554
8/17/22 0:00,DOGE/USD,0.08674,0.08893,0.07937,0.08001,17481516.97,1398696.173
8/16/22 4:00,DOGE/USD,0.07943,0.08966,0.07853,0.085,26935682.02,2289532.972
8/16/22 0:00,DOGE/USD,0.0767,0.08966,0.07621,0.08674,27080288.75,2348944.246
8/15/22 4:00,DOGE/USD,0.08039,0.08047,0.07474,0.07943,21778781.66,1729888.627
8/15/22 0:00,DOGE/USD,0.08171,0.08207,0.07474,0.0767,24832884.38,1904682.232
8/14/22 4:00,DOGE/USD,0.07431,0.08469,0.07415,0.08039,24237176.77,1948426.64
8/14/22 0:00,DOGE/USD,0.07291,0.08469,0.07264,0.08171,18568566.31,1517237.554
8/13/22 4:00,DOGE/USD,0.07305,0.0746,0.07264,0.07431,2328288.079,173015.0871
8/13/22 0:00,DOGE/USD,0.0724,0.07518,0.07187,0.07291,4939938.195,360170.8938
8/12/22 4:00,DOGE/USD,0.07142,0.07333,0.06976,0.07305,5027816.996,367282.0315
8/12/22 0:00,DOGE/USD,0.07085,0.07277,0.06976,0.0724,5573270.584,403504.7903
8/11/22 4:00,DOGE/USD,0.07192,0.07202,0.06998,0.07142,2307180.564,164778.8359
8/11/22 0:00,DOGE/USD,0.07125,0.07544,0.07045,0.07085,6422039.311,455001.4852
8/10/22 4:00,DOGE/USD,0.06791,0.07242,0.06758,0.07192,5289349.447,380410.0122
8/10/22 0:00,DOGE/USD,0.06905,0.07153,0.06676,0.07125,5468613.406,389638.7051
8/9/22 4:00,DOGE/USD,0.0707,0.07425,0.06676,0.06791,8849997.944,601003.3603
8/9/22 0:00,DOGE/USD,0.07009,0.07425,0.06781,0.06905,8202862.409,566407.6493
8/8/22 4:00,DOGE/USD,0.06989,0.07278,0.06919,0.0707,6860371.985,485028.2993
8/8/22 0:00,DOGE/USD,0.06894,0.07278,0.0689,0.07009,7408507.428,519262.2856
8/7/22 4:00,DOGE/USD,0.06839,0.07029,0.06817,0.06989,5752613.054,402050.1264
8/7/22 0:00,DOGE/USD,0.06863,0.06999,0.06743,0.06894,5108940.105,352210.3309
8/6/22 4:00,DOGE/USD,0.07,0.07041,0.06743,0.06839,1878693.691,128483.8615
8/6/22 0:00,DOGE/USD,0.06982,0.0713,0.06844,0.06863,2989900.409,205196.8651
8/5/22 4:00,DOGE/USD,0.06847,0.0713,0.06792,0.07,11182266.72,782758.6704
8/5/22 0:00,DOGE/USD,0.0674,0.07026,0.06724,0.06982,10315861.9,720253.4782
8/4/22 4:00,DOGE/USD,0.06702,0.0685,0.06578,0.06847,3302635.196,226131.4319
8/4/22 0:00,DOGE/USD,0.06629,0.0676,0.06578,0.0674,2816130.985,189807.2284
8/3/22 4:00,DOGE/USD,0.06649,0.06818,0.06574,0.06702,1099146.061,73664.76899
8/3/22 0:00,DOGE/USD,0.06652,0.06839,0.06513,0.06629,2560840.395,169758.1098
8/2/22 4:00,DOGE/USD,0.06597,0.06848,0.06513,0.06649,3308877.567,220007.2694
8/2/22 0:00,DOGE/USD,0.06848,0.0691,0.0655,0.06652,4543044.007,302203.2873
8/1/22 4:00,DOGE/USD,0.07007,0.07062,0.06577,0.06597,6353226.703,419122.3656
8/1/22 0:00,DOGE/USD,0.06813,0.07133,0.0668,0.06848,5506867.233,377110.2681
7/31/22 4:00,DOGE/USD,0.0704,0.07225,0.06783,0.07007,3652027.678,255897.5794
7/31/22 0:00,DOGE/USD,0.0696,0.07225,0.06783,0.06813,3139490.612,213893.4954
7/30/22 4:00,DOGE/USD,0.06891,0.07448,0.06796,0.0704,7405799.834,521368.3083
7/30/22 0:00,DOGE/USD,0.069,0.07448,0.06796,0.0696,9001914.785,626533.269
7/29/22 4:00,DOGE/USD,0.0716,0.07235,0.06727,0.06891,9010290.311,620899.1053
7/29/22 0:00,DOGE/USD,0.06908,0.07235,0.06727,0.069,9250623.018,638292.9883
7/28/22 4:00,DOGE/USD,0.06674,0.07199,0.06674,0.0716,5973083.793,427672.7996
7/28/22 0:00,DOGE/USD,0.0672,0.07079,0.06525,0.06908,8055272.982,556458.2576
7/27/22 4:00,DOGE/USD,0.06184,0.06735,0.0618,0.06674,5260081.79,351057.8587
7/27/22 0:00,DOGE/USD,0.06265,0.06721,0.06179,0.0672,4773642.057,320788.7462
7/26/22 4:00,DOGE/USD,0.06168,0.06274,0.06015,0.06184,1813572.416,112151.3182
7/26/22 0:00,DOGE/USD,0.06175,0.06265,0.06015,0.06265,2509529.138,157222.0005
7/25/22 4:00,DOGE/USD,0.06461,0.06559,0.06122,0.06168,6181211.042,381257.0971
7/25/22 0:00,DOGE/USD,0.06762,0.06796,0.06175,0.06175,6634162.303,409659.5222
7/24/22 4:00,DOGE/USD,0.06778,0.06901,0.06419,0.06461,2632176.12,170064.8991
7/24/22 0:00,DOGE/USD,0.06807,0.06901,0.06727,0.06762,1639570.732,110867.7729
7/23/22 4:00,DOGE/USD,0.06819,0.06949,0.06598,0.06778,2580103.067,174879.3859
7/23/22 0:00,DOGE/USD,0.06758,0.06949,0.06598,0.06807,2491417.811,169590.8104
7/22/22 4:00,DOGE/USD,0.06951,0.07139,0.06682,0.06819,3210657.58,218934.7404
7/22/22 0:00,DOGE/USD,0.06999,0.07139,0.06682,0.06758,3570899.724,241321.4034
7/21/22 4:00,DOGE/USD,0.06831,0.07087,0.06722,0.06951,4718702.746,327997.0279
7/21/22 0:00,DOGE/USD,0.0701,0.07089,0.06695,0.06999,5785532.442,404929.4156
7/20/22 4:00,DOGE/USD,0.06965,0.07692,0.06695,0.06831,12717116.49,868706.2272
7/20/22 0:00,DOGE/USD,0.06907,0.07692,0.06776,0.0701,12662882.83,887668.086
7/19/22 4:00,DOGE/USD,0.06629,0.07027,0.0654,0.06965,8214467.905,572137.6896
7/19/22 0:00,DOGE/USD,0.06758,0.07027,0.0654,0.06907,8726428.444,602734.4127
7/18/22 4:00,DOGE/USD,0.06472,0.0689,0.06463,0.06629,10448677.76,692642.8484
7/18/22 0:00,DOGE/USD,0.06293,0.0689,0.06293,0.06758,8923423.822,603044.9819
7/17/22 4:00,DOGE/USD,0.06436,0.06545,0.06291,0.06472,3480282.536,225243.8857
7/17/22 0:00,DOGE/USD,0.06441,0.06545,0.06291,0.06293,3281862.113,206527.5828
7/16/22 4:00,DOGE/USD,0.06258,0.06486,0.06177,0.06436,2269568.532,146069.4307
7/16/22 0:00,DOGE/USD,0.06291,0.06481,0.06177,0.06441,2055884.706,132419.5339
7/15/22 4:00,DOGE/USD,0.06252,0.06442,0.06194,0.06258,5513189.81,345015.4183
7/15/22 0:00,DOGE/USD,0.06235,0.06442,0.06161,0.06291,5928116.403,372937.8029
7/14/22 4:00,DOGE/USD,0.06138,0.06327,0.05948,0.06252,4196197.444,262346.2642
7/14/22 0:00,DOGE/USD,0.06199,0.0627,0.05948,0.06235,3802389.765,237079.0018
7/13/22 4:00,DOGE/USD,0.06034,0.06219,0.06,0.06138,817620.4689,50185.54438
7/13/22 0:00,DOGE/USD,0.05969,0.06226,0.05743,0.06199,6384239.922,395759.0328
7/12/22 4:00,DOGE/USD,0.06199,0.06298,0.0591,0.06034,8129689.093,490545.4399
7/12/22 0:00,DOGE/USD,0.06169,0.06298,0.05966,0.05969,9015850.902,538156.1403
7/11/22 4:00,DOGE/USD,0.06593,0.06609,0.06115,0.06199,5431092.722,336673.4378
7/11/22 0:00,DOGE/USD,0.0672,0.0672,0.06115,0.06169,4370117.179,269592.5288
7/10/22 4:00,DOGE/USD,0.06801,0.06854,0.06563,0.06593,12682020.51,836125.6125
7/10/22 0:00,DOGE/USD,0.06947,0.06947,0.06624,0.0672,12702176.19,853586.2399
7/9/22 4:00,DOGE/USD,0.06929,0.07012,0.06783,0.06801,2330045.631,158466.4034
7/9/22 0:00,DOGE/USD,0.06885,0.07012,0.06882,0.06947,2157087.756,149852.8864
7/8/22 4:00,DOGE/USD,0.07193,0.07237,0.0682,0.06929,6045053.252,418861.7398
7/8/22 0:00,DOGE/USD,0.07061,0.07337,0.0682,0.06885,6922148.717,476589.9392
7/7/22 4:00,DOGE/USD,0.06866,0.07337,0.06784,0.07193,6272623.754,451189.8266
7/7/22 0:00,DOGE/USD,0.06839,0.07123,0.06784,0.07061,5630627.042,397578.5754
7/6/22 4:00,DOGE/USD,0.06698,0.06942,0.06698,0.06866,1863101.975,127920.5816
7/6/22 0:00,DOGE/USD,0.06712,0.06919,0.06611,0.06839,3272763.137,223824.271
7/5/22 4:00,DOGE/USD,0.06941,0.06981,0.06539,0.06698,6320123.029,423321.8405
7/5/22 0:00,DOGE/USD,0.06924,0.06993,0.06539,0.06712,6636749.056,445458.5966
7/4/22 4:00,DOGE/USD,0.06651,0.06993,0.06564,0.06941,4525665.374,314126.4336
7/4/22 0:00,DOGE/USD,0.06727,0.06971,0.06564,0.06924,4137835.474,286503.7282
7/3/22 4:00,DOGE/USD,0.06629,0.06899,0.06477,0.06651,3657850.78,243283.6554
7/3/22 0:00,DOGE/USD,0.06657,0.06737,0.06477,0.06727,3387378.77,227868.9699
7/2/22 4:00,DOGE/USD,0.06642,0.06783,0.06538,0.06629,3901732.127,258645.8227
7/2/22 0:00,DOGE/USD,0.06633,0.06783,0.06542,0.06657,4745324.308,315896.2392
7/1/22 4:00,DOGE/USD,0.06599,0.06776,0.06382,0.06642,6560845.252,435771.3416
7/1/22 0:00,DOGE/USD,0.06631,0.06832,0.06382,0.06633,7180665.768,476293.5604
6/30/22 12:00,DOGE/USD,0.06298,0.06832,0.06223,0.06471,12887140.26,833926.8465
6/30/22 4:00,DOGE/USD,0.0684,0.06884,0.06223,0.06599,13112477.95,865292.42
6/29/22 12:00,DOGE/USD,0.06607,0.0715,0.06243,0.06298,6510644.871,410040.414
6/29/22 4:00,DOGE/USD,0.06663,0.0715,0.06663,0.0684,2961781.325,202585.8426
6/28/22 12:00,DOGE/USD,0.07153,0.07225,0.06407,0.06607,5649961.267,373292.9409
6/28/22 4:00,DOGE/USD,0.07018,0.07322,0.06538,0.06663,6198393.188,412998.9381
6/27/22 12:00,DOGE/USD,0.07637,0.07653,0.06875,0.07153,8500206.03,608019.7373
6/27/22 4:00,DOGE/USD,0.07504,0.07869,0.06875,0.07018,10229158.87,717882.3693
6/26/22 12:00,DOGE/USD,0.07324,0.07869,0.07162,0.07637,26386566.25,2015142.064
6/26/22 4:00,DOGE/USD,0.06791,0.0775,0.06763,0.07504,26777395.33,2009375.745
6/25/22 12:00,DOGE/USD,0.06755,0.07343,0.06508,0.07324,7445961.386,545342.2119
6/25/22 4:00,DOGE/USD,0.06768,0.06928,0.06508,0.06791,5026759.313,341367.2249
6/24/22 12:00,DOGE/USD,0.06614,0.06928,0.06502,0.06755,8323348.469,562242.1891
6/24/22 4:00,DOGE/USD,0.06521,0.06851,0.06429,0.06768,9485724.338,641993.8232
6/23/22 12:00,DOGE/USD,0.06377,0.06679,0.0619,0.06614,7565797.539,500401.8492
6/23/22 4:00,DOGE/USD,0.0627,0.06635,0.0619,0.06521,5925529.826,386403.7999
6/22/22 12:00,DOGE/USD,0.063,0.06473,0.06112,0.06377,6108146.8,389516.5214
6/22/22 4:00,DOGE/USD,0.06271,0.06377,0.06112,0.0627,4576392.336,286939.7995
6/21/22 12:00,DOGE/USD,0.06343,0.06979,0.06101,0.063,15806814.38,995829.3059
6/21/22 4:00,DOGE/USD,0.06031,0.0643,0.06031,0.06271,531880.9763,33354.25603
6/20/22 12:00,DOGE/USD,0.06068,0.06722,0.05818,0.06343,11041388.29,700355.259
6/20/22 4:00,DOGE/USD,0.05838,0.06141,0.0575,0.06031,6383243.516,384973.4165
6/19/22 12:00,DOGE/USD,0.05739,0.0631,0.05654,0.06068,17645445.76,1070725.649
6/19/22 4:00,DOGE/USD,0.05188,0.0631,0.05114,0.05838,34457942.46,2011654.681
6/18/22 12:00,DOGE/USD,0.05411,0.05946,0.04912,0.05739,35288063.03,2025181.937
6/18/22 4:00,DOGE/USD,0.0564,0.05692,0.04912,0.05188,24472374.65,1269626.797
6/17/22 12:00,DOGE/USD,0.05733,0.05776,0.05166,0.05411,13661286.14,739212.193
6/17/22 4:00,DOGE/USD,0.05577,0.05809,0.05567,0.0564,7078631.65,399234.8251
6/16/22 12:00,DOGE/USD,0.05594,0.05929,0.05417,0.05733,18026341.13,1033450.137
6/16/22 4:00,DOGE/USD,0.06019,0.06076,0.05417,0.05577,19941125.06,1112116.545
6/15/22 12:00,DOGE/USD,0.05323,0.06382,0.05183,0.05594,27073219.41,1514475.894
6/15/22 4:00,DOGE/USD,0.05353,0.06382,0.05183,0.06019,21201107.81,1276094.679
6/14/22 12:00,DOGE/USD,0.05551,0.05734,0.0502,0.05323,14330643.86,762820.1727
6/14/22 4:00,DOGE/USD,0.0553,0.05829,0.05295,0.05353,13947372.11,746602.8289
6/13/22 12:00,DOGE/USD,0.05407,0.05829,0.04969,0.05551,36550293.13,2028906.772
6/13/22 4:00,DOGE/USD,0.0598,0.06235,0.04969,0.0553,58941462.07,3259462.853
6/12/22 12:00,DOGE/USD,0.06593,0.06942,0.05264,0.05407,60996338.53,3298072.024
6/12/22 4:00,DOGE/USD,0.06602,0.06942,0.05876,0.0598,35171235.3,2103239.871
6/11/22 12:00,DOGE/USD,0.07233,0.0728,0.06425,0.06593,14312325.27,943611.605
6/11/22 4:00,DOGE/USD,0.0758,0.07647,0.0645,0.06602,14442972.08,953525.0166
6/10/22 12:00,DOGE/USD,0.0789,0.07915,0.07196,0.07233,6232261.224,450779.4543
6/10/22 4:00,DOGE/USD,0.07936,0.07953,0.07422,0.0758,4439880.77,336542.9624
6/9/22 12:00,DOGE/USD,0.07981,0.08012,0.07776,0.0789,1962123.014,154811.5058
6/9/22 4:00,DOGE/USD,0.07986,0.08099,0.07776,0.07936,2112984.928,167686.4839
6/8/22 12:00,DOGE/USD,0.08002,0.08099,0.07875,0.07981,2275038.918,181570.8561
6/8/22 4:00,DOGE/USD,0.07948,0.08008,0.07875,0.07986,1376937.454,109962.2251
6/7/22 12:00,DOGE/USD,0.07949,0.08218,0.07895,0.08002,4443549.443,355572.8265
6/7/22 4:00,DOGE/USD,0.07929,0.08218,0.07895,0.07948,4672994.942,371409.638
6/6/22 12:00,DOGE/USD,0.08332,0.08412,0.0777,0.07949,5055147.231,401833.6534
6/6/22 4:00,DOGE/USD,0.08303,0.08456,0.0777,0.07929,5288049.875,419289.4746
6/5/22 12:00,DOGE/USD,0.08161,0.08456,0.08082,0.08332,3182845.847,265194.716
6/5/22 4:00,DOGE/USD,0.0809,0.08351,0.08058,0.08303,2239586.834,185952.8948
6/4/22 12:00,DOGE/USD,0.08119,0.0821,0.08052,0.08161,1294715.636,105661.7431
6/4/22 4:00,DOGE/USD,0.07977,0.08239,0.07977,0.0809,2155619.417,174389.6108
6/3/22 12:00,DOGE/USD,0.08064,0.08239,0.0793,0.08119,5935352.548,481891.2734
6/3/22 4:00,DOGE/USD,0.08259,0.08259,0.0793,0.07977,3602187.541,287346.5001
6/2/22 12:00,DOGE/USD,0.08207,0.08308,0.07982,0.08064,6465756.795,521398.6279
6/2/22 4:00,DOGE/USD,0.0806,0.08308,0.08021,0.08259,5847613.627,482954.4094
6/1/22 12:00,DOGE/USD,0.0867,0.08769,0.07875,0.08207,8379550.682,687709.7244
6/1/22 4:00,DOGE/USD,0.08557,0.08943,0.07875,0.0806,8666241.604,698499.0733
5/31/22 12:00,DOGE/USD,0.08621,0.08943,0.083,0.0867,7140094.396,619046.1841
5/31/22 4:00,DOGE/USD,0.08751,0.08769,0.083,0.08557,8871667.177,759148.5604
5/30/22 12:00,DOGE/USD,0.08525,0.0885,0.08388,0.08621,19030481.22,1640617.786
5/30/22 4:00,DOGE/USD,0.08442,0.0885,0.08388,0.08751,21945717.44,1920469.733
5/29/22 12:00,DOGE/USD,0.0822,0.08636,0.08144,0.08525,10089428.27,860123.7599
5/29/22 4:00,DOGE/USD,0.0807,0.08504,0.08049,0.08442,5085399.703,429309.443
5/28/22 12:00,DOGE/USD,0.08113,0.0826,0.07978,0.0822,3631589.1,298516.624
5/28/22 4:00,DOGE/USD,0.08195,0.08305,0.07978,0.0807,4227367.519,341148.5587
5/27/22 12:00,DOGE/USD,0.07767,0.09,0.07726,0.08113,14955939.12,1213375.341
5/27/22 4:00,DOGE/USD,0.07844,0.09,0.07609,0.08195,15691364.73,1285907.339
5/26/22 12:00,DOGE/USD,0.0779,0.08173,0.07504,0.07767,12900563.03,1001986.73
5/26/22 4:00,DOGE/USD,0.08288,0.08288,0.0765,0.07844,3533767.361,277188.7118
5/25/22 12:00,DOGE/USD,0.0822,0.08376,0.07671,0.0779,4787198.836,372922.7893
5/25/22 4:00,DOGE/USD,0.0839,0.0839,0.08251,0.08288,295420.266,24484.43164
5/24/22 12:00,DOGE/USD,0.08336,0.09,0.08006,0.0822,6839751.422,562227.5669
5/24/22 4:00,DOGE/USD,0.08412,0.09,0.08006,0.0839,8752229.869,734312.086
5/23/22 12:00,DOGE/USD,0.08752,0.0882,0.08203,0.08336,8755087.062,729824.0574
5/23/22 4:00,DOGE/USD,0.08542,0.0882,0.08203,0.08412,7598128.953,639154.6075
5/22/22 12:00,DOGE/USD,0.08519,0.0882,0.08436,0.08752,3739951.652,327320.5686
5/22/22 4:00,DOGE/USD,0.08442,0.08648,0.08366,0.08542,4813880.364,411201.6607
5/21/22 12:00,DOGE/USD,0.08385,0.08648,0.08358,0.08519,4674360.768,398208.7938
5/21/22 4:00,DOGE/USD,0.08419,0.08529,0.08357,0.08442,2555880.195,215767.406
5/20/22 12:00,DOGE/USD,0.08721,0.08721,0.08241,0.08385,3215378.79,269609.5116
5/20/22 4:00,DOGE/USD,0.08649,0.0873,0.08241,0.08419,3747799.763,315527.2621
5/19/22 12:00,DOGE/USD,0.08516,0.08784,0.0845,0.08721,4340737.841,378555.7471
5/19/22 4:00,DOGE/USD,0.08436,0.08784,0.08258,0.08649,4733722.027,409419.6181
5/18/22 12:00,DOGE/USD,0.08856,0.08886,0.0813,0.08516,10228703.8,871076.4155
5/18/22 4:00,DOGE/USD,0.08861,0.08935,0.0813,0.08436,10432770.08,880108.484
5/17/22 12:00,DOGE/USD,0.08921,0.0912,0.08681,0.08856,6666564.919,590390.9892
5/17/22 4:00,DOGE/USD,0.08977,0.0912,0.08681,0.08861,7086749.789,627956.8988
5/16/22 12:00,DOGE/USD,0.0877,0.09068,0.08577,0.08921,7457130.651,665250.6254
5/16/22 4:00,DOGE/USD,0.09012,0.09063,0.08577,0.08977,9889869.017,887813.5417
5/15/22 12:00,DOGE/USD,0.08967,0.09313,0.08578,0.0877,14837528.07,1301251.212
5/15/22 4:00,DOGE/USD,0.08716,0.09313,0.08649,0.09012,12750586.12,1149082.822
5/14/22 12:00,DOGE/USD,0.08715,0.0904,0.08346,0.08967,12467926.09,1117998.933
5/14/22 4:00,DOGE/USD,0.08972,0.09128,0.08346,0.08716,12617297.26,1099723.629
5/13/22 12:00,DOGE/USD,0.09313,0.09431,0.08563,0.08715,19309056.61,1682784.283
5/13/22 4:00,DOGE/USD,0.0931,0.09625,0.08679,0.08972,24340039.62,2183788.354
5/12/22 12:00,DOGE/USD,0.07687,0.09625,0.07442,0.09313,42194716.33,3929593.932
5/12/22 4:00,DOGE/USD,0.07854,0.09462,0.06559,0.0931,57505857.62,5353795.344
5/11/22 12:00,DOGE/USD,0.10101,0.10373,0.06559,0.07687,75488276.08,5802783.782
5/11/22 4:00,DOGE/USD,0.10927,0.10927,0.07739,0.07854,34800356.18,2733219.975
5/10/22 12:00,DOGE/USD,0.11539,0.1182,0.10033,0.10101,22124091.88,2234754.521
5/10/22 4:00,DOGE/USD,0.10894,0.1182,0.10531,0.10927,21253784.25,2322401.005
5/9/22 12:00,DOGE/USD,0.11754,0.1191,0.09936,0.11539,21276655.2,2455113.243
5/9/22 4:00,DOGE/USD,0.12218,0.12298,0.09936,0.10894,20339267.36,2215759.786
5/8/22 12:00,DOGE/USD,0.12609,0.12633,0.1147,0.11754,6369305.008,748648.1106
5/8/22 4:00,DOGE/USD,0.12638,0.12673,0.12101,0.12218,4631336.084,565856.6428
5/7/22 12:00,DOGE/USD,0.12796,0.13225,0.12412,0.12609,6256194.353,788843.546
5/7/22 4:00,DOGE/USD,0.12762,0.13225,0.12412,0.12638,6175582.009,780470.0543
5/6/22 12:00,DOGE/USD,0.12641,0.12978,0.12338,0.12796,5824537.189,745307.7786
5/6/22 4:00,DOGE/USD,0.12817,0.12978,0.12338,0.12762,6577867.407,839467.4385
5/5/22 12:00,DOGE/USD,0.13442,0.13737,0.12514,0.12641,11016166.34,1392553.587
5/5/22 4:00,DOGE/USD,0.137,0.13737,0.12521,0.12817,10343220.52,1325690.575
5/4/22 12:00,DOGE/USD,0.13268,0.13763,0.12967,0.13442,5920360.639,795814.8771
5/4/22 4:00,DOGE/USD,0.12966,0.13763,0.12904,0.137,7606625.854,1042107.742
5/3/22 12:00,DOGE/USD,0.13107,0.13354,0.12643,0.13268,7294525.264,967837.612
5/3/22 4:00,DOGE/USD,0.13123,0.1319,0.12643,0.12966,5669218.388,735070.8563
5/2/22 12:00,DOGE/USD,0.12994,0.13227,0.12758,0.13107,5262801.941,689795.4503
5/2/22 4:00,DOGE/USD,0.13226,0.13387,0.12758,0.13123,5083047.417,667048.3125
5/1/22 12:00,DOGE/USD,0.13088,0.13456,0.12957,0.12994,4469505.221,580767.5084
5/1/22 4:00,DOGE/USD,0.13017,0.13661,0.12897,0.13226,6055151.749,800854.3703
4/30/22 12:00,DOGE/USD,0.13494,0.13661,0.12419,0.13088,8547538.127,1118701.79
4/30/22 4:00,DOGE/USD,0.13579,0.13681,0.12419,0.13017,7027401.57,914756.8624
4/29/22 12:00,DOGE/USD,0.13815,0.14125,0.13315,0.13494,8426183.136,1137029.152
4/29/22 4:00,DOGE/USD,0.14151,0.14502,0.13315,0.13579,10372425.22,1408471.621
4/28/22 12:00,DOGE/USD,0.14007,0.14502,0.1354,0.13815,11366402.05,1570268.444
4/28/22 4:00,DOGE/USD,0.13929,0.14226,0.1354,0.14151,11958258.01,1692213.091
4/27/22 12:00,DOGE/USD,0.13959,0.14348,0.13667,0.14007,15894032.19,2226277.089
4/27/22 4:00,DOGE/USD,0.13984,0.14341,0.13667,0.13929,11450781.58,1594979.367
4/26/22 12:00,DOGE/USD,0.15927,0.16121,0.13516,0.13959,33563631.01,4685147.252
4/26/22 4:00,DOGE/USD,0.1535,0.16652,0.13516,0.13984,42790844.39,5983871.68
4/25/22 12:00,DOGE/USD,0.13936,0.17076,0.13722,0.15927,76517604.38,12186958.85
4/25/22 4:00,DOGE/USD,0.12864,0.17076,0.12251,0.1535,73347967.65,11258913.03
4/24/22 12:00,DOGE/USD,0.13276,0.13987,0.12251,0.13936,16520456.83,2302290.864
4/24/22 4:00,DOGE/USD,0.13434,0.13475,0.12483,0.12864,5346549.646,687780.1465
4/23/22 12:00,DOGE/USD,0.13537,0.1359,0.13253,0.13276,1918250.84,254666.9816
4/23/22 4:00,DOGE/USD,0.13488,0.1359,0.13329,0.13434,3265606.944,438701.6369
4/22/22 12:00,DOGE/USD,0.13708,0.13741,0.1334,0.13537,5109151.489,691625.837
4/22/22 4:00,DOGE/USD,0.13664,0.13811,0.13468,0.13488,4252106.226,573524.0878
4/21/22 12:00,DOGE/USD,0.14096,0.14298,0.1342,0.13708,7372984.066,1010688.656
4/21/22 4:00,DOGE/USD,0.14092,0.14298,0.1342,0.13664,8027082.277,1096820.522
4/20/22 12:00,DOGE/USD,0.14588,0.14609,0.1388,0.14096,6753395.703,951958.6583
4/20/22 4:00,DOGE/USD,0.143,0.143,0.14057,0.14092,1014109.579,142908.3218
4/19/22 12:00,DOGE/USD,0.13993,0.14665,0.13988,0.14588,8431416.899,1229975.097
4/19/22 4:00,DOGE/USD,0.13962,0.14446,0.13927,0.143,7358911.302,1052324.316
4/18/22 12:00,DOGE/USD,0.13509,0.14144,0.1344,0.13993,7748718.485,1084278.178
4/18/22 4:00,DOGE/USD,0.14003,0.14144,0.13313,0.13962,10386410.22,1450150.595
4/17/22 12:00,DOGE/USD,0.14374,0.14489,0.13313,0.13509,9106162.663,1230151.514
4/17/22 4:00,DOGE/USD,0.14294,0.14489,0.13844,0.14003,5783965.24,809928.6526
4/16/22 12:00,DOGE/USD,0.14411,0.14482,0.14145,0.14374,2793898.794,401595.0126
4/16/22 4:00,DOGE/USD,0.1468,0.14704,0.14145,0.14294,3216602.216,459781.1207
4/15/22 12:00,DOGE/USD,0.14778,0.14855,0.14332,0.14411,7415613.399,1068664.047
4/15/22 4:00,DOGE/USD,0.14383,0.14979,0.14316,0.1468,11166806.31,1639287.166
4/14/22 12:00,DOGE/USD,0.14498,0.14979,0.1386,0.14778,16680058.83,2464979.094
4/14/22 4:00,DOGE/USD,0.14105,0.14754,0.137,0.14383,18257447.81,2625968.719
